Transaction_ID,Date,Product_ID,Product,Category,Unit_Price,Region,Quantity,Discount_Pct,Sales_Amount,Customer_Segment,Payment_Method
TXN-10597,2025-10-29,PROD-108,Standing Executive Desk,Furniture,750.0,North America,2,0.15,1275.0,Enterprise,PayPal
TXN-10598,2025-09-16,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,5,0.05,15200.0,Small & Medium Business,Wire Transfer
TXN-10599,2025-03-04,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,8,0.2,5440.0,Consumer,PayPal
TXN-10600,2024-05-23,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,3,0.15,2805.0,Consumer,PayPal
TXN-10601,2023-10-10,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,4,0.2,4800.0,Consumer,Corporate Invoice
TXN-10602,2024-03-21,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,2,0.05,475.0,Consumer,Corporate Invoice
TXN-10603,2023-12-31,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,15,0.2,18000.0,Enterprise,Corporate Invoice
TXN-10604,2025-09-10,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Latin America,5,0.2,1000.0,Consumer,PayPal
TXN-10605,2025-12-06,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,3,0.0,3600.0,Small & Medium Business,Credit Card
TXN-10606,2024-02-14,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,3,0.05,3420.0,Consumer,Wire Transfer
TXN-10607,2024-08-27,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,2,0.2,1920.0,Consumer,PayPal
TXN-10608,2024-04-04,PROD-102,AI Analytics License,Software,850.0,Latin America,8,0.2,5440.0,Small & Medium Business,Corporate Invoice
TXN-10609,2025-02-20,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,4,0.15,4080.0,Enterprise,Credit Card
TXN-10610,2024-02-20,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,5,0.15,1487.5,Consumer,Wire Transfer
TXN-10611,2024-08-25,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,North America,4,0.05,2280.0,Small & Medium Business,Wire Transfer
TXN-10612,2023-09-02,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Latin America,4,0.0,1000.0,Consumer,Corporate Invoice
TXN-10613,2023-11-26,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,15,0.1,20250.0,Consumer,PayPal
TXN-10614,2023-03-23,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,2,0.1,2700.0,Enterprise,Corporate Invoice
TXN-10615,2025-01-03,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,1,0.1,675.0,Small & Medium Business,Wire Transfer
TXN-10616,2023-05-20,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Europe,10,0.2,2000.0,Government,PayPal
TXN-10617,2024-12-16,PROD-102,AI Analytics License,Software,850.0,Asia-Pacific,5,0.05,4037.5,Consumer,Corporate Invoice
TXN-10618,2024-03-23,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,10,0.2,2800.0,Government,Credit Card
TXN-10619,2024-12-09,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,10,0.05,8075.0,Small & Medium Business,Credit Card
TXN-10620,2025-02-20,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,10,0.0,9500.0,Consumer,Corporate Invoice
TXN-10621,2025-11-24,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,8,0.2,7680.0,Government,PayPal
TXN-10622,2024-08-30,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,8,0.05,9120.0,Enterprise,Credit Card
TXN-10623,2025-12-28,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,3,0.0,4500.0,Small & Medium Business,PayPal
TXN-10624,2024-02-26,PROD-102,AI Analytics License,Software,850.0,North America,5,0.15,3612.5,Small & Medium Business,Credit Card
TXN-10625,2024-11-10,PROD-108,Standing Executive Desk,Furniture,750.0,North America,3,0.0,2250.0,Enterprise,Wire Transfer
TXN-10626,2023-05-25,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Asia-Pacific,5,0.05,1662.5,Government,PayPal
TXN-10627,2025-04-08,PROD-108,Standing Executive Desk,Furniture,750.0,North America,4,0.1,2700.0,Government,Credit Card
TXN-10628,2023-01-13,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,8,0.2,1600.0,Enterprise,Credit Card
TXN-10629,2025-10-26,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,1,0.1,855.0,Enterprise,Corporate Invoice
TXN-10630,2025-02-20,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,4,0.0,3000.0,Small & Medium Business,Wire Transfer
TXN-10631,2025-03-11,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,10,0.2,12000.0,Small & Medium Business,Corporate Invoice
TXN-10632,2023-01-23,PROD-106,Smart Conference Hub,Electronics,950.0,Europe,5,0.2,3800.0,Enterprise,Credit Card
TXN-10633,2025-03-18,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,5,0.2,4800.0,Consumer,Wire Transfer
TXN-10634,2024-03-09,PROD-106,Smart Conference Hub,Electronics,950.0,Europe,4,0.2,3040.0,Small & Medium Business,Wire Transfer
TXN-10635,2024-06-01,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Europe,2,0.0,1200.0,Enterprise,PayPal
TXN-10636,2023-05-30,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,3,0.0,750.0,Enterprise,Wire Transfer
TXN-10637,2025-09-24,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,3,0.1,8640.0,Small & Medium Business,Credit Card
TXN-10638,2023-05-23,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,2,0.1,630.0,Government,Corporate Invoice
TXN-10639,2024-09-18,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,8,0.2,20480.0,Consumer,Corporate Invoice
TXN-10640,2023-12-12,PROD-107,Cybersecurity Gateway,Software,1100.0,Europe,3,0.1,2970.0,Small & Medium Business,PayPal
TXN-10641,2025-01-06,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,2,0.1,630.0,Government,PayPal
TXN-10642,2024-09-17,PROD-106,Smart Conference Hub,Electronics,950.0,North America,4,0.2,3040.0,Small & Medium Business,Credit Card
TXN-10643,2023-10-14,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Asia-Pacific,5,0.05,1662.5,Enterprise,Credit Card
TXN-10644,2025-11-04,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,20,0.0,24000.0,Government,Wire Transfer
TXN-10645,2024-06-17,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,5,0.2,4800.0,Small & Medium Business,Corporate Invoice
TXN-10646,2024-04-02,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,10,0.2,8800.0,Small & Medium Business,PayPal
TXN-10647,2025-11-11,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,3,0.15,637.5,Enterprise,Wire Transfer
TXN-10648,2023-12-06,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,15,0.05,45600.0,Small & Medium Business,Wire Transfer
TXN-10649,2023-10-27,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,8,0.15,21760.0,Enterprise,Wire Transfer
TXN-10650,2024-04-19,PROD-108,Standing Executive Desk,Furniture,750.0,Asia-Pacific,1,0.1,675.0,Small & Medium Business,Credit Card
TXN-10651,2025-11-26,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,8,0.15,4080.0,Government,Credit Card
TXN-10652,2024-10-25,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,1,0.2,960.0,Consumer,Wire Transfer
TXN-10653,2025-02-14,PROD-107,Cybersecurity Gateway,Software,1100.0,North America  ,3,0.2,2640.0,Consumer,
TXN-10654,2025-11-23,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,10,0.1,5400.0,Government,PayPal
TXN-10655,2023-01-14,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,5,0.05,15200.0,Small & Medium Business,Wire Transfer
TXN-10656,2025-11-19,PROD-102,AI Analytics License,Software,850.0,Europe,20,0.1,15300.0,Small & Medium Business,Wire Transfer
TXN-10657,2025-01-11,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,5,0.0,7500.0,Government,Corporate Invoice
TXN-10658,2025-09-13,PROD-102,AI Analytics License,Software,850.0,Latin America,8,0.15,5780.0,Small & Medium Business,Wire Transfer
TXN-10659,2023-02-15,PROD-107,Cybersecurity Gateway,Software,1100.0,Europe,2,0.0,2200.0,Small & Medium Business,Wire Transfer
TXN-10660,2023-03-22,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,5,0.05,1187.5,Small & Medium Business,Corporate Invoice
TXN-10661,2025-11-24,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,10,0.2,12000.0,Enterprise,Corporate Invoice
TXN-10662,2024-03-19,PROD-102,AI Analytics License,Software,850.0,Latin America,4,0.2,2720.0,Government,Wire Transfer
TXN-10663,2025-04-21,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Middle East & Africa,5,0.05,2850.0,Small & Medium Business,Corporate Invoice
TXN-10664,2024-12-02,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,10,0.2,12000.0,Enterprise,Wire Transfer
TXN-10665,2025-02-28,PROD-107,Cybersecurity Gateway,Software,1100.0,North America,2,0.0,2200.0,Small & Medium Business,PayPal
TXN-10666,2023-07-17,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,2,0.15,2550.0,Enterprise,Credit Card
TXN-10667,2025-09-14,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,8,0.05,6460.0,Enterprise,PayPal
TXN-10668,2025-05-11,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,3,0.0,750.0,Government,Wire Transfer
TXN-10669,2025-02-19,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,3,0.2,1800.0,Enterprise,PayPal
TXN-10670,2024-06-05,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,4,0.05,5700.0,Consumer,PayPal
TXN-10671,2024-01-23,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,1,0.0,350.0,Enterprise,Credit Card
TXN-10672,2024-02-25,PROD-107,Cybersecurity Gateway,Software,1100.0,Latin America,8,0.1,7920.0,Consumer,Credit Card
TXN-10673,2025-05-22,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,8,0.2,9600.0,Consumer,PayPal
TXN-10674,2025-01-18,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,5,0.1,14400.0,Small & Medium Business,PayPal
TXN-10675,2025-09-15,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,2,0.1,450.0,Government,Corporate Invoice
TXN-10676,2024-12-06,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,20,0.15,5950.0,Enterprise,Wire Transfer
TXN-10677,2023-11-28,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,3,0.05,2137.5,Government,Corporate Invoice
TXN-10678,2023-04-17,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,2,0.15,425.0,Enterprise,Wire Transfer
TXN-10679,2025-06-10,PROD-108,Standing Executive Desk,Furniture,750.0,Asia-Pacific,1,0.0,750.0,Small & Medium Business,Corporate Invoice
TXN-10680,2023-03-19,PROD-102,AI Analytics License,Software,850.0,Latin America,8,0.15,5780.0,Consumer,Credit Card
TXN-10681,2025-10-09,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,4,0.0,6000.0,Consumer,Wire Transfer
TXN-10682,2025-11-11,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,15,0.05,17100.0,Small & Medium Business,Credit Card
TXN-10683,2024-05-04,PROD-106,Smart Conference Hub,Electronics,950.0,Europe,8,0.0,7600.0,Enterprise,Corporate Invoice
TXN-10684,2024-12-24,PROD-107,Cybersecurity Gateway,Software,1100.0,Latin America,20,0.15,18700.0,Small & Medium Business,Credit Card
TXN-10685,2023-07-04,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,5,0.1,3825.0,Consumer,Corporate Invoice
TXN-10686,2024-04-08,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,5,0.05,1662.5,Government,Credit Card
TXN-10687,2023-12-25,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,10,0.2,2800.0,Enterprise,Corporate Invoice
TXN-10688,2023-08-28,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,10,0.2,7600.0,Consumer,PayPal
TXN-10689,2025-09-17,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,10,0.05,10450.0,Government,PayPal
TXN-10690,2023-02-26,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,4,0.0,12800.0,Enterprise,PayPal
TXN-10691,2024-04-15,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,10,0.1,5400.0,Consumer,Credit Card
TXN-10692,2024-05-23,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,3,0.0,1050.0,Consumer,Credit Card
TXN-10693,2024-01-01,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,4,0.1,900.0,Small & Medium Business,Corporate Invoice
TXN-10694,2024-01-25,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,4,0.05,5700.0,Small & Medium Business,Corporate Invoice
TXN-10695,2024-04-14,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Middle East & Africa,2,0.05,1140.0,Consumer,Wire Transfer
TXN-10696,2023-09-03,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,1,0.15,722.5,Enterprise,Credit Card
TXN-10697,2025-01-30,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,5,0.1,3375.0,Consumer,PayPal
TXN-10698,2025-11-12,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,8,0.15,10200.0,Small & Medium Business,Credit Card
TXN-10699,2025-05-16,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,4,0.2,800.0,Consumer,PayPal
TXN-10700,2025-07-25,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,1,0.2,1200.0,Consumer,Credit Card
TXN-10701,2024-03-07,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,4,0.2,3840.0,Consumer,Corporate Invoice
TXN-10702,2024-06-15,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,2,0.2,5120.0,Small & Medium Business,Corporate Invoice
TXN-10703,2024-12-03,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,8,0.05,5700.0,Government,Wire Transfer
TXN-10704,2025-02-01,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,3,0.15,2805.0,Government,Wire Transfer
TXN-10705,2023-09-26,PROD-110,Server Rack Server X1,Hardware,3200.0,North America,5,0.05,15200.0,Consumer,Wire Transfer
TXN-10706,2025-06-04,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Europe,10,0.15,2125.0,Small & Medium Business,Wire Transfer
TXN-10707,2023-01-20,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,2,0.15,1275.0,Small & Medium Business,Corporate Invoice
TXN-10708,2024-09-06,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,3,0.2,1800.0,Enterprise,PayPal
TXN-10709,2023-12-01,PROD-102,AI Analytics License,Software,850.0,Asia-Pacific,3,0.05,2422.5,Government,Credit Card
TXN-10710,2024-11-16,PROD-108,Standing Executive Desk,Furniture,750.0,Asia-Pacific,8,0.1,5400.0,Consumer,Corporate Invoice
TXN-10711,2025-04-23,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,1,0.1,1080.0,Small & Medium Business,Wire Transfer
TXN-10712,2024-12-28,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,8,0.2,2240.0,Government,Credit Card
TXN-10713,2024-08-09,PROD-107,Cybersecurity Gateway,Software,1100.0,Europe,4,0.05,4180.0,Consumer,PayPal
TXN-10714,2025-04-08,PROD-110,Server Rack Server X1,Hardware,3200.0,North America,10,0.0,32000.0,Small & Medium Business,Corporate Invoice
TXN-10715,2024-10-04,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,3,0.1,1620.0,Government,Corporate Invoice
TXN-10716,2025-01-13,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,8,0.2,4800.0,Government,PayPal
TXN-10717,2024-01-12,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,10,0.0,15000.0,Small & Medium Business,Corporate Invoice
TXN-10718,2024-03-07,PROD-102,AI Analytics License,Software,850.0,North America,2,0.15,1445.0,Enterprise,Credit Card
TXN-10719,2023-04-21,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,1,0.15,637.5,Enterprise,Credit Card
TXN-10720,2023-11-15,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Asia-Pacific,3,0.15,892.5,Small & Medium Business,Wire Transfer
TXN-10721,2025-06-26,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,8,0.05,2660.0,Small & Medium Business,Credit Card
TXN-10722,2024-12-31,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,8,0.15,8160.0,Consumer,PayPal
TXN-10723,2023-12-29,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,15,0.2,18000.0,Government,Corporate Invoice
TXN-10724,2025-09-13,PROD-106,Smart Conference Hub,Electronics,950.0,North America,5,0.05,4512.5,Government,Corporate Invoice
TXN-10725,2025-04-24,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,3,0.05,2707.5,Enterprise,Credit Card
TXN-10726,2023-10-07,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Latin America,3,0.1,675.0,Enterprise,PayPal
TXN-10727,2024-09-05,PROD-108,Standing Executive Desk,Furniture,750.0,Asia-Pacific,1,0.15,637.5,Small & Medium Business,Credit Card
TXN-10728,2025-02-04,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,2,0.15,425.0,Government,PayPal
TXN-10729,2023-12-01,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,20,0.15,10200.0,Small & Medium Business,Corporate Invoice
TXN-10730,2025-05-14,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,8,0.05,6460.0,Consumer,Corporate Invoice
TXN-10731,2024-07-04,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,4,0.05,950.0,Small & Medium Business,Wire Transfer
TXN-10732,2023-08-15,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,8,0.15,2380.0,Government,Corporate Invoice
TXN-10733,2025-10-04,PROD-110,Server Rack Server X1,Hardware,3200.0,North America,2,0.1,5760.0,Small & Medium Business,Credit Card
TXN-10734,2023-02-15,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,2,0.0,500.0,Consumer,Wire Transfer
TXN-10735,2023-01-17,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,2,0.0,1500.0,Enterprise,PayPal
TXN-10736,2024-12-01,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,10,0.1,5400.0,Consumer,PayPal
TXN-10737,2024-11-07,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,3,0.05,3420.0,Consumer,PayPal
TXN-10738,2025-08-20,PROD-102,AI Analytics License,Software,850.0,Asia-Pacific,2,0.05,1615.0,Government,Credit Card
TXN-10739,2024-05-24,PROD-102,AI Analytics License,Software,850.0,Europe,4,0.15,2890.0,Enterprise,Wire Transfer
TXN-10740,2023-07-12,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,5,0.05,3562.5,Government,Corporate Invoice
TXN-10741,2023-11-21,PROD-106,Smart Conference Hub,Electronics,950.0,Middle East & Africa,20,0.0,19000.0,Enterprise,Corporate Invoice
TXN-10742,2024-09-03,PROD-108,Standing Executive Desk,Furniture,750.0,North America,2,0.1,1350.0,Small & Medium Business,Credit Card
TXN-10743,2025-06-08,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Europe,3,0.0,1800.0,Consumer,Credit Card
TXN-10744,2024-05-12,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,1,0.0,1100.0,Government,Wire Transfer
TXN-10745,2023-07-03,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,2,0.05,1805.0,Enterprise,Corporate Invoice
TXN-10746,2023-05-03,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,3,0.05,3420.0,Enterprise,Wire Transfer
TXN-10747,2024-04-21,PROD-108,Standing Executive Desk,Furniture,750.0,Asia-Pacific,3,0.2,1800.0,Government,Wire Transfer
TXN-10748,2025-02-12,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,3,0.05,3420.0,Enterprise,PayPal
TXN-10749,2024-08-26,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,5,0.15,3187.5,Small & Medium Business,Corporate Invoice
TXN-10750,2025-08-17,PROD-106,Smart Conference Hub,Electronics,950.0,Middle East & Africa,3,0.2,2280.0,Small & Medium Business,Credit Card
TXN-10751,2023-11-14,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,10,0.1,2250.0,Consumer,PayPal
TXN-10752,2025-11-02,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,10,0.05,11400.0,Consumer,Wire Transfer
TXN-10753,2023-05-10,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,8,0.2,6080.0,Small & Medium Business,PayPal
TXN-10754,2023-11-12,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,15,0.1,3375.0,Government,Corporate Invoice
TXN-10755,2023-07-17,PROD-102,AI Analytics License,Software,850.0,North America,5,0.0,4250.0,Small & Medium Business,Wire Transfer
TXN-10756,2024-02-18,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,1,0.15,1020.0,Enterprise,Credit Card
TXN-10757,2025-03-06,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,8,0.15,21760.0,Consumer,Credit Card
TXN-10758,2024-03-28,PROD-106,Smart Conference Hub,Electronics,950.0,North America,5,0.0,4750.0,Small & Medium Business,PayPal
TXN-10759,2025-08-16,PROD-102,AI Analytics License,Software,850.0,Asia-Pacific,10,0.0,8500.0,Government,Corporate Invoice
TXN-10760,2024-06-28,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,5,0.0,6000.0,Consumer,Credit Card
TXN-10761,2025-11-29,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Europe,3,0.0,1800.0,Government,Wire Transfer
TXN-10762,2025-12-13,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Middle East & Africa,20,0.05,11400.0,Small & Medium Business,PayPal
TXN-10763,2025-01-03,PROD-102,AI Analytics License,Software,850.0,Latin America,8,0.15,5780.0,Enterprise,Wire Transfer
TXN-10764,2025-04-02,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,5,0.1,6750.0,Government,Corporate Invoice
TXN-10765,2024-10-26,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,10,0.1,8550.0,Government,Corporate Invoice
TXN-10766,2024-05-07,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,5,0.2,12800.0,Government,Corporate Invoice
TXN-10767,2025-07-15,PROD-106,Smart Conference Hub,Electronics,950.0,North America,4,0.15,3230.0,Enterprise,Corporate Invoice
TXN-10768,2023-02-03,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,5,0.05,15200.0,Enterprise,Corporate Invoice
TXN-10769,2024-03-15,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,North America,10,0.1,5400.0,Consumer,Wire Transfer
TXN-10770,2023-03-19,PROD-102,AI Analytics License,Software,850.0,Europe,4,0.1,3060.0,Small & Medium Business,Corporate Invoice
TXN-10771,2024-05-26,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,2,0.1,1710.0,Enterprise,PayPal
TXN-10772,2024-03-21,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,8,0.0,25600.0,Government,Wire Transfer
TXN-10773,2023-07-15,PROD-108,Standing Executive Desk,Furniture,750.0,North America,5,0.1,3375.0,Government,Credit Card
TXN-10774,2024-11-15,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,8,0.15,8160.0,Enterprise,Wire Transfer
TXN-10775,2023-01-24,PROD-110,Server Rack Server X1,Hardware,3200.0,North America,8,0.15,21760.0,Consumer,Credit Card
TXN-10776,2023-11-03,PROD-106,Smart Conference Hub,Electronics,950.0,Europe,8,0.2,6080.0,Small & Medium Business,Credit Card
TXN-10777,2025-07-01,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,10,0.2,8800.0,Enterprise,Wire Transfer
TXN-10778,2024-08-16,PROD-107,Cybersecurity Gateway,Software,1100.0,Europe,10,0.15,9350.0,Small & Medium Business,Corporate Invoice
TXN-10779,2025-09-01,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,5,0.0,4250.0,Government,Corporate Invoice
TXN-10780,2025-03-27,PROD-102,AI Analytics License,Software,850.0,Europe,5,0.15,3612.5,Small & Medium Business,PayPal
TXN-10781,2024-02-10,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,4,0.15,850.0,Small & Medium Business,Wire Transfer
TXN-10782,2023-05-27,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,3,0.15,1530.0,Enterprise,Credit Card
TXN-10783,2025-05-17,PROD-107,Cybersecurity Gateway,Software,1100.0,Europe,3,0.1,2970.0,Consumer,Corporate Invoice
TXN-10784,2023-02-19,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,10,0.1,28800.0,Consumer,PayPal
TXN-10785,2023-10-26,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,4,0.0,12800.0,Small & Medium Business,Corporate Invoice
TXN-10786,2023-06-25,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,1,0.0,1500.0,Small & Medium Business,Corporate Invoice
TXN-10787,2024-12-04,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,20,0.0,24000.0,Government,PayPal
TXN-10788,2024-11-10,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,5,0.2,4800.0,Small & Medium Business,Corporate Invoice
TXN-10789,2025-09-16,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,5,0.05,1187.5,Government,Credit Card
TXN-10790,2023-12-15,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,3,0.1,945.0,Consumer,Credit Card
TXN-10791,2023-01-18,PROD-108,Standing Executive Desk,Furniture,750.0,Asia-Pacific,1,0.15,637.5,Consumer,Credit Card
TXN-10792,2024-08-22,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,10,0.15,10200.0,Government,Credit Card
TXN-10793,2025-09-19,PROD-106,Smart Conference Hub,Electronics,950.0,Middle East & Africa,10,0.2,7600.0,Enterprise,Wire Transfer
