Transaction_ID,Date,Product_ID,Product,Category,Unit_Price,Region,Quantity,Discount_Pct,Sales_Amount,Customer_Segment,Payment_Method,Year,Month,Month_Name,Year_Month,Quarter,Day_Of_Week
TXN-10899,2024-06-25,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,10,0.0,12000.0,Small & Medium Business,PayPal,2024,6,Jun,2024-06,Q2,Tuesday
TXN-10900,2025-09-02,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,3,0.15,2805.0,Small & Medium Business,PayPal,2025,9,Sep,2025-09,Q3,Tuesday
TXN-10901,2025-08-29,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,3,0.05,3135.0,Government,Credit Card,2025,8,Aug,2025-08,Q3,Friday
TXN-10902,2025-07-08,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,4,0.1,1260.0,Enterprise,Credit Card,2025,7,Jul,2025-07,Q3,Tuesday
TXN-10903,2024-12-25,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,10,0.2,2000.0,Consumer,Corporate Invoice,2024,12,Dec,2024-12,Q4,Wednesday
TXN-10904,2023-07-21,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,3,0.2,840.0,Government,Wire Transfer,2023,7,Jul,2023-07,Q3,Friday
TXN-10905,2024-02-04,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,5,0.1,14400.0,Consumer,Credit Card,2024,2,Feb,2024-02,Q1,Sunday
TXN-10906,2023-05-20,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,1,0.15,1020.0,Enterprise,PayPal,2023,5,May,2023-05,Q2,Saturday
TXN-10907,2024-03-25,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,8,0.1,6840.0,Small & Medium Business,Credit Card,2024,3,Mar,2024-03,Q1,Monday
TXN-10908,2023-07-08,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,1,0.2,960.0,Enterprise,Credit Card,2023,7,Jul,2023-07,Q3,Saturday
TXN-10909,2023-09-24,PROD-102,AI Analytics License,Software,850.0,Europe,4,0.2,2720.0,Enterprise,Wire Transfer,2023,9,Sep,2023-09,Q3,Sunday
TXN-10910,2024-08-26,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,4,0.0,1400.0,Consumer,PayPal,2024,8,Aug,2024-08,Q3,Monday
TXN-10911,2024-06-11,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,2,0.0,1900.0,Enterprise,PayPal,2024,6,Jun,2024-06,Q2,Tuesday
TXN-10912,2024-11-12,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,3,0.1,2970.0,Small & Medium Business,PayPal,2024,11,Nov,2024-11,Q4,Tuesday
TXN-10913,2025-10-04,PROD-102,AI Analytics License,Software,850.0,Latin America,2,0.2,1360.0,Small & Medium Business,PayPal,2025,10,Oct,2025-10,Q4,Saturday
TXN-10914,2023-10-22,PROD-102,AI Analytics License,Software,850.0,Europe,5,0.15,3612.5,Enterprise,PayPal,2023,10,Oct,2023-10,Q4,Sunday
TXN-10915,2023-07-31,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,1,0.0,350.0,Consumer,PayPal,2023,7,Jul,2023-07,Q3,Monday
TXN-10916,2025-10-16,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,2,0.0,2400.0,Government,Corporate Invoice,2025,10,Oct,2025-10,Q4,Thursday
TXN-10917,2024-11-06,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,10,0.2,12000.0,Government,PayPal,2024,11,Nov,2024-11,Q4,Wednesday
TXN-10918,2025-04-07,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,10,0.0,11000.0,Small & Medium Business,Credit Card,2025,4,Apr,2025-04,Q2,Monday
TXN-10919,2025-09-14,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,1,0.2,880.0,Consumer,Corporate Invoice,2025,9,Sep,2025-09,Q3,Sunday
TXN-10920,2025-03-31,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Asia-Pacific,1,0.0,350.0,Consumer,Credit Card,2025,3,Mar,2025-03,Q1,Monday
TXN-10921,2024-08-16,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,8,0.05,5700.0,Enterprise,PayPal,2024,8,Aug,2024-08,Q3,Friday
TXN-10922,2024-09-04,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,North America,8,0.15,4080.0,Consumer,PayPal,2024,9,Sep,2024-09,Q3,Wednesday
TXN-10923,2025-06-15,PROD-102,AI Analytics License,Software,850.0,Europe,8,0.05,6460.0,Enterprise,Wire Transfer,2025,6,Jun,2025-06,Q2,Sunday
TXN-10924,2024-05-03,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,4,0.15,4080.0,Consumer,PayPal,2024,5,May,2024-05,Q2,Friday
TXN-10925,2025-07-09,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,1,0.0,250.0,Enterprise,Corporate Invoice,2025,7,Jul,2025-07,Q3,Wednesday
TXN-10926,2025-04-10,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,1,0.05,1140.0,Government,Wire Transfer,2025,4,Apr,2025-04,Q2,Thursday
TXN-10927,2024-04-22,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,1,0.0,3200.0,Government,Credit Card,2024,4,Apr,2024-04,Q2,Monday
TXN-10928,2023-04-04,PROD-108,Standing Executive Desk,Furniture,750.0,North America,2,0.05,1425.0,Small & Medium Business,Credit Card,2023,4,Apr,2023-04,Q2,Tuesday
TXN-10929,2023-07-19,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,4,0.2,1120.0,Enterprise,Credit Card,2023,7,Jul,2023-07,Q3,Wednesday
TXN-10930,2025-10-15,PROD-102,AI Analytics License,Software,850.0,Europe,5,0.2,3400.0,Enterprise,Wire Transfer,2025,10,Oct,2025-10,Q4,Wednesday
TXN-10931,2024-11-21,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,20,0.15,18700.0,Enterprise,Wire Transfer,2024,11,Nov,2024-11,Q4,Thursday
TXN-10932,2024-03-12,PROD-106,Smart Conference Hub,Electronics,950.0,Middle East & Africa,10,0.0,9500.0,Small & Medium Business,Corporate Invoice,2024,3,Mar,2024-03,Q1,Tuesday
TXN-10933,2023-09-05,PROD-102,AI Analytics License,Software,850.0,Latin America,3,0.05,2422.5,Small & Medium Business,Corporate Invoice,2023,9,Sep,2023-09,Q3,Tuesday
TXN-10934,2023-12-04,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,10,0.05,2375.0,Enterprise,Wire Transfer,2023,12,Dec,2023-12,Q4,Monday
TXN-10935,2025-02-09,PROD-102,AI Analytics License,Software,850.0,North America,10,0.05,8075.0,Government,Credit Card,2025,2,Feb,2025-02,Q1,Sunday
TXN-10936,2023-01-15,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,2,0.0,2400.0,Consumer,PayPal,2023,1,Jan,2023-01,Q1,Sunday
TXN-10937,2023-09-17,PROD-108,Standing Executive Desk,Furniture,750.0,Asia-Pacific,2,0.05,1425.0,Government,PayPal,2023,9,Sep,2023-09,Q3,Sunday
TXN-10938,2023-12-24,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Middle East & Africa,15,0.0,9000.0,Small & Medium Business,PayPal,2023,12,Dec,2023-12,Q4,Sunday
TXN-10939,2023-06-30,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,8,0.1,23040.0,Government,Credit Card,2023,6,Jun,2023-06,Q2,Friday
TXN-10940,2024-04-27,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,2,0.0,500.0,Enterprise,Corporate Invoice,2024,4,Apr,2024-04,Q2,Saturday
TXN-10941,2025-11-05,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Europe,5,0.15,1062.5,Consumer,Credit Card,2025,11,Nov,2025-11,Q4,Wednesday
TXN-10942,2023-08-19,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,10,0.05,5700.0,Government,Wire Transfer,2023,8,Aug,2023-08,Q3,Saturday
TXN-10943,2023-03-30,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,1,0.1,1350.0,Small & Medium Business,PayPal,2023,3,Mar,2023-03,Q1,Thursday
TXN-10944,2024-11-15,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,15,0.15,4462.5,Enterprise,Unspecified,2024,11,Nov,2024-11,Q4,Friday
TXN-10945,2023-12-27,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Latin America,5,0.0,1250.0,Enterprise,Credit Card,2023,12,Dec,2023-12,Q4,Wednesday
TXN-10946,2025-06-29,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,5,0.2,2400.0,Government,Wire Transfer,2025,6,Jun,2025-06,Q2,Sunday
TXN-10947,2024-04-16,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,10,0.0,9500.0,Small & Medium Business,Credit Card,2024,4,Apr,2024-04,Q2,Tuesday
TXN-10948,2025-04-24,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,10,0.05,5700.0,Small & Medium Business,Credit Card,2025,4,Apr,2025-04,Q2,Thursday
TXN-10949,2025-09-19,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,1,0.15,637.5,Small & Medium Business,PayPal,2025,9,Sep,2025-09,Q3,Friday
TXN-10950,2025-03-04,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,3,0.05,4275.0,Small & Medium Business,Corporate Invoice,2025,3,Mar,2025-03,Q1,Tuesday
TXN-10951,2024-02-19,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,3,0.05,997.5,Enterprise,Corporate Invoice,2024,2,Feb,2024-02,Q1,Monday
TXN-10952,2023-08-16,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,10,0.15,12750.0,Government,Wire Transfer,2023,8,Aug,2023-08,Q3,Wednesday
TXN-10953,2024-03-26,PROD-106,Smart Conference Hub,Electronics,950.0,Europe,3,0.2,2280.0,Small & Medium Business,Wire Transfer,2024,3,Mar,2024-03,Q1,Tuesday
TXN-10954,2025-04-23,PROD-102,AI Analytics License,Software,850.0,Latin America,10,0.2,6800.0,Small & Medium Business,PayPal,2025,4,Apr,2025-04,Q2,Wednesday
TXN-10955,2024-07-25,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,1,0.15,637.5,Small & Medium Business,Corporate Invoice,2024,7,Jul,2024-07,Q3,Thursday
TXN-10956,2024-03-31,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,5,0.05,5225.0,Enterprise,PayPal,2024,3,Mar,2024-03,Q1,Sunday
TXN-10957,2023-03-24,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,4,0.2,3840.0,Government,PayPal,2023,3,Mar,2023-03,Q1,Friday
TXN-10958,2023-07-20,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,4,0.15,2550.0,Enterprise,Credit Card,2023,7,Jul,2023-07,Q3,Thursday
TXN-10959,2024-03-22,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,2,0.1,1980.0,Small & Medium Business,Credit Card,2024,3,Mar,2024-03,Q1,Friday
TXN-10960,2025-09-09,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,8,0.1,8640.0,Government,Credit Card,2025,9,Sep,2025-09,Q3,Tuesday
TXN-10961,2025-08-07,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,10,0.05,7125.0,Small & Medium Business,Corporate Invoice,2025,8,Aug,2025-08,Q3,Thursday
TXN-10962,2023-01-03,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,10,0.0,7500.0,Consumer,Credit Card,2023,1,Jan,2023-01,Q1,Tuesday
TXN-10963,2025-05-22,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,10,0.1,3150.0,Small & Medium Business,Credit Card,2025,5,May,2025-05,Q2,Thursday
TXN-10964,2024-11-18,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,20,0.0,64000.0,Consumer,Credit Card,2024,11,Nov,2024-11,Q4,Monday
TXN-10965,2025-02-23,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,3,0.15,2167.5,Enterprise,Corporate Invoice,2025,2,Feb,2025-02,Q1,Sunday
TXN-10966,2023-12-25,PROD-106,Smart Conference Hub,Electronics,950.0,North America,20,0.2,15200.0,Small & Medium Business,Wire Transfer,2023,12,Dec,2023-12,Q4,Monday
TXN-10967,2024-05-03,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,5,0.0,4750.0,Small & Medium Business,Wire Transfer,2024,5,May,2024-05,Q2,Friday
TXN-10968,2024-12-23,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,8,0.2,6080.0,Consumer,Credit Card,2024,12,Dec,2024-12,Q4,Monday
TXN-10969,2025-02-02,PROD-102,AI Analytics License,Software,850.0,Latin America,3,0.15,2167.5,Enterprise,PayPal,2025,2,Feb,2025-02,Q1,Sunday
TXN-10970,2025-12-27,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,8,0.15,1700.0,Consumer,Credit Card,2025,12,Dec,2025-12,Q4,Saturday
TXN-10971,2025-07-26,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,1,0.0,600.0,Small & Medium Business,Corporate Invoice,2025,7,Jul,2025-07,Q3,Saturday
TXN-10972,2023-08-12,PROD-102,AI Analytics License,Software,850.0,North America,2,0.1,1530.0,Small & Medium Business,PayPal,2023,8,Aug,2023-08,Q3,Saturday
TXN-10973,2024-02-23,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,5,0.0,7500.0,Government,Wire Transfer,2024,2,Feb,2024-02,Q1,Friday
TXN-10974,2024-12-11,PROD-108,Standing Executive Desk,Furniture,750.0,North America,10,0.15,6375.0,Consumer,Wire Transfer,2024,12,Dec,2024-12,Q4,Wednesday
TXN-10975,2023-02-15,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,10,0.05,8075.0,Consumer,PayPal,2023,2,Feb,2023-02,Q1,Wednesday
TXN-10976,2024-12-03,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,20,0.1,57600.0,Government,PayPal,2024,12,Dec,2024-12,Q4,Tuesday
TXN-10977,2023-09-28,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,10,0.1,3150.0,Consumer,Wire Transfer,2023,9,Sep,2023-09,Q3,Thursday
TXN-10978,2025-01-31,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,3,0.0,2250.0,Consumer,Corporate Invoice,2025,1,Jan,2025-01,Q1,Friday
TXN-10979,2023-12-07,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,15,0.05,10687.5,Consumer,Wire Transfer,2023,12,Dec,2023-12,Q4,Thursday
TXN-10980,2023-11-11,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,5,0.05,7125.0,Enterprise,Corporate Invoice,2023,11,Nov,2023-11,Q4,Saturday
TXN-10981,2023-09-17,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,4,0.1,11520.0,Small & Medium Business,Wire Transfer,2023,9,Sep,2023-09,Q3,Sunday
TXN-10982,2023-03-13,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,8,0.1,1800.0,Small & Medium Business,Corporate Invoice,2023,3,Mar,2023-03,Q1,Monday
TXN-10983,2023-11-29,PROD-108,Standing Executive Desk,Furniture,750.0,North America,15,0.1,10125.0,Enterprise,PayPal,2023,11,Nov,2023-11,Q4,Wednesday
TXN-10984,2023-10-25,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,4,0.1,2700.0,Enterprise,Corporate Invoice,2023,10,Oct,2023-10,Q4,Wednesday
TXN-10985,2025-08-28,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,3,0.2,840.0,Government,Corporate Invoice,2025,8,Aug,2025-08,Q3,Thursday
TXN-10986,2025-09-07,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,1,0.05,807.5,Enterprise,Corporate Invoice,2025,9,Sep,2025-09,Q3,Sunday
TXN-10987,2025-04-02,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,5,0.05,5700.0,Consumer,Credit Card,2025,4,Apr,2025-04,Q2,Wednesday
TXN-10988,2023-04-23,PROD-106,Smart Conference Hub,Electronics,950.0,Middle East & Africa,5,0.05,4512.5,Small & Medium Business,Corporate Invoice,2023,4,Apr,2023-04,Q2,Sunday
TXN-10989,2023-02-16,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,1,0.2,480.0,Enterprise,PayPal,2023,2,Feb,2023-02,Q1,Thursday
TXN-10990,2025-10-01,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Middle East & Africa,3,0.2,1440.0,Enterprise,Corporate Invoice,2025,10,Oct,2025-10,Q4,Wednesday
TXN-10991,2023-10-30,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,8,0.15,7480.0,Government,Corporate Invoice,2023,10,Oct,2023-10,Q4,Monday
TXN-10992,2024-08-05,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,3,0.1,3240.0,Government,Credit Card,2024,8,Aug,2024-08,Q3,Monday
TXN-10993,2025-06-28,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,8,0.15,4080.0,Consumer,Wire Transfer,2025,6,Jun,2025-06,Q2,Saturday
TXN-10994,2025-04-28,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,2,0.2,1760.0,Enterprise,Wire Transfer,2025,4,Apr,2025-04,Q2,Monday
TXN-10995,2024-09-13,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,4,0.2,1920.0,Enterprise,PayPal,2024,9,Sep,2024-09,Q3,Friday
TXN-10996,2023-01-14,PROD-102,AI Analytics License,Software,850.0,Latin America,4,0.1,3060.0,Small & Medium Business,PayPal,2023,1,Jan,2023-01,Q1,Saturday
TXN-10997,2023-10-08,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,2,0.05,6080.0,Consumer,PayPal,2023,10,Oct,2023-10,Q4,Sunday
TXN-10998,2024-09-10,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,10,0.2,9600.0,Government,PayPal,2024,9,Sep,2024-09,Q3,Tuesday
TXN-10999,2023-02-24,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Europe,10,0.0,6000.0,Consumer,Corporate Invoice,2023,2,Feb,2023-02,Q1,Friday
TXN-11000,2023-09-12,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,8,0.1,5400.0,Small & Medium Business,PayPal,2023,9,Sep,2023-09,Q3,Tuesday
TXN-11001,2023-02-28,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,1,0.1,540.0,Enterprise,Corporate Invoice,2023,2,Feb,2023-02,Q1,Tuesday
TXN-11002,2025-09-11,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,5,0.15,13600.0,Government,Credit Card,2025,9,Sep,2025-09,Q3,Thursday
TXN-11003,2025-11-15,PROD-106,Smart Conference Hub,Electronics,950.0,North America,20,0.2,15200.0,Consumer,Wire Transfer,2025,11,Nov,2025-11,Q4,Saturday
TXN-11004,2023-04-30,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,2,0.1,5760.0,Small & Medium Business,Corporate Invoice,2023,4,Apr,2023-04,Q2,Sunday
TXN-11005,2023-04-19,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,3,0.1,4050.0,Consumer,Credit Card,2023,4,Apr,2023-04,Q2,Wednesday
TXN-11006,2024-08-20,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,5,0.0,1750.0,Small & Medium Business,Wire Transfer,2024,8,Aug,2024-08,Q3,Tuesday
TXN-11007,2023-12-09,PROD-102,AI Analytics License,Software,850.0,Asia-Pacific,15,0.1,11475.0,Consumer,Corporate Invoice,2023,12,Dec,2023-12,Q4,Saturday
TXN-11008,2023-07-16,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,5,0.2,3800.0,Small & Medium Business,Credit Card,2023,7,Jul,2023-07,Q3,Sunday
TXN-11009,2025-11-27,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,8,0.1,10800.0,Government,Corporate Invoice,2025,11,Nov,2025-11,Q4,Thursday
TXN-11010,2023-07-29,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,2,0.05,2850.0,Small & Medium Business,Wire Transfer,2023,7,Jul,2023-07,Q3,Saturday
TXN-11011,2025-12-12,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,15,0.2,3000.0,Government,PayPal,2025,12,Dec,2025-12,Q4,Friday
TXN-11012,2023-08-27,PROD-102,AI Analytics License,Software,850.0,North America,10,0.05,8075.0,Government,Corporate Invoice,2023,8,Aug,2023-08,Q3,Sunday
TXN-11013,2025-01-12,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,2,0.15,595.0,Consumer,Wire Transfer,2025,1,Jan,2025-01,Q1,Sunday
TXN-11014,2023-02-28,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,8,0.0,2800.0,Small & Medium Business,Wire Transfer,2023,2,Feb,2023-02,Q1,Tuesday
TXN-11015,2024-09-21,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Europe,2,0.05,1140.0,Enterprise,PayPal,2024,9,Sep,2024-09,Q3,Saturday
TXN-11016,2023-06-09,PROD-102,AI Analytics License,Software,850.0,Latin America,1,0.15,722.5,Enterprise,Wire Transfer,2023,6,Jun,2023-06,Q2,Friday
TXN-11017,2023-03-09,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,10,0.2,6800.0,Enterprise,PayPal,2023,3,Mar,2023-03,Q1,Thursday
TXN-11018,2024-06-02,PROD-102,AI Analytics License,Software,850.0,Asia-Pacific,1,0.0,850.0,Enterprise,Credit Card,2024,6,Jun,2024-06,Q2,Sunday
TXN-11019,2024-02-25,PROD-102,AI Analytics License,Software,850.0,Europe,5,0.05,4037.5,Consumer,Credit Card,2024,2,Feb,2024-02,Q1,Sunday
TXN-11020,2023-10-26,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,10,0.1,7650.0,Consumer,Corporate Invoice,2023,10,Oct,2023-10,Q4,Thursday
TXN-11021,2025-10-22,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,10,0.2,12000.0,Enterprise,Credit Card,2025,10,Oct,2025-10,Q4,Wednesday
TXN-11022,2023-01-29,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,5,0.05,15200.0,Consumer,Wire Transfer,2023,1,Jan,2023-01,Q1,Sunday
TXN-11023,2023-01-09,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Europe,8,0.0,2000.0,Government,Corporate Invoice,2023,1,Jan,2023-01,Q1,Monday
TXN-11024,2024-01-15,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,4,0.0,12800.0,Consumer,PayPal,2024,1,Jan,2024-01,Q1,Monday
TXN-11025,2024-03-14,PROD-107,Cybersecurity Gateway,Software,1100.0,Latin America,5,0.05,5225.0,Enterprise,Corporate Invoice,2024,3,Mar,2024-03,Q1,Thursday
TXN-11026,2025-08-12,PROD-102,AI Analytics License,Software,850.0,Europe,1,0.2,680.0,Government,Corporate Invoice,2025,8,Aug,2025-08,Q3,Tuesday
TXN-11027,2023-03-25,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,1,0.1,315.0,Enterprise,PayPal,2023,3,Mar,2023-03,Q1,Saturday
TXN-11028,2025-07-24,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,5,0.1,1575.0,Small & Medium Business,PayPal,2025,7,Jul,2025-07,Q3,Thursday
TXN-11029,2025-05-26,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,2,0.0,700.0,Consumer,Wire Transfer,2025,5,May,2025-05,Q2,Monday
TXN-11030,2025-10-03,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,8,0.0,9600.0,Government,Credit Card,2025,10,Oct,2025-10,Q4,Friday
TXN-11031,2023-10-21,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,4,0.15,2890.0,Enterprise,Wire Transfer,2023,10,Oct,2023-10,Q4,Saturday
TXN-11032,2025-01-14,PROD-102,AI Analytics License,Software,850.0,Europe,2,0.1,1530.0,Government,Credit Card,2025,1,Jan,2025-01,Q1,Tuesday
TXN-11033,2025-05-19,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,8,0.15,4080.0,Consumer,PayPal,2025,5,May,2025-05,Q2,Monday
TXN-11034,2025-09-01,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,8,0.2,6080.0,Government,Corporate Invoice,2025,9,Sep,2025-09,Q3,Monday
TXN-11035,2025-07-20,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,1,0.0,1500.0,Government,PayPal,2025,7,Jul,2025-07,Q3,Sunday
TXN-11036,2023-10-03,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,North America,1,0.0,600.0,Enterprise,PayPal,2023,10,Oct,2023-10,Q4,Tuesday
TXN-11037,2024-01-02,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,4,0.2,3840.0,Small & Medium Business,Corporate Invoice,2024,1,Jan,2024-01,Q1,Tuesday
TXN-11038,2023-07-17,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,10,0.0,32000.0,Government,PayPal,2023,7,Jul,2023-07,Q3,Monday
TXN-11039,2024-08-24,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,8,0.15,4080.0,Consumer,Corporate Invoice,2024,8,Aug,2024-08,Q3,Saturday
TXN-11040,2023-02-06,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Latin America,10,0.0,2500.0,Enterprise,PayPal,2023,2,Feb,2023-02,Q1,Monday
TXN-11041,2024-10-06,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,10,0.15,6375.0,Government,Credit Card,2024,10,Oct,2024-10,Q4,Sunday
TXN-11042,2023-12-29,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,15,0.1,16200.0,Government,PayPal,2023,12,Dec,2023-12,Q4,Friday
TXN-11043,2024-10-01,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,8,0.15,10200.0,Enterprise,PayPal,2024,10,Oct,2024-10,Q4,Tuesday
TXN-11044,2025-08-20,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Europe,4,0.2,800.0,Enterprise,PayPal,2025,8,Aug,2025-08,Q3,Wednesday
TXN-11045,2025-10-10,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,5,0.15,1487.5,Consumer,Corporate Invoice,2025,10,Oct,2025-10,Q4,Friday
TXN-11046,2023-05-06,PROD-106,Smart Conference Hub,Electronics,950.0,North America,1,0.2,760.0,Small & Medium Business,Corporate Invoice,2023,5,May,2023-05,Q2,Saturday
TXN-11047,2023-02-25,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,10,0.1,8550.0,Enterprise,PayPal,2023,2,Feb,2023-02,Q1,Saturday
